Time, Mps, SystemCpu
175, 109888, 0.36082474226804123
176, 110642, 0.36503856041131105
177, 103464, 0.3556701030927835
178, 105368, 0.36340206185567014
179, 109411, 0.3671875
180, 102115, 0.3556701030927835
181, 104578, 0.3591731266149871
182, 108513, 0.3641025641025641
183, 102973, 0.35917312661498707
184, 100811, 0.36317135549872126
185, 101268, 0.3586387434554974
186, 108282, 0.35989717223650386
187, 108529, 0.36503856041131105
188, 108573, 0.35658914728682173
189, 106748, 0.3556701030927835
190, 106132, 0.35324675324675325
191, 107061, 0.3676092544987146
192, 109594, 0.35340314136125656
193, 109956, 0.3676092544987147
194, 100044, 0.3647959183673469
195, 106474, 0.36061381074168797
196, 105523, 0.3631713554987212
197, 100912, 0.3586387434554974
198, 108202, 0.3689567430025445
199, 100181, 0.3622448979591837
200, 108295, 0.36246786632390743
